asset_id,event_idx_clean,true_state,reader_state,timestamp,rssi,phase,is_duplicate,is_false_read,is_delayed,sensor_corrupted,event_idx_obs,diag_class,operational_anomaly,sensing_anomaly,op_type,delta_t,phase_sin,phase_cos
4633,0,0,0,1.4959315119332453,-37.018211709307614,0.34389619715409003,0,0,0,0,0,1,0,1,none,0.0,0.33715770966978764,0.9414481816914956
4633,2,2,0,3.1488555765082857,-49.216545621597376,2.1355448621330346,0,1,0,1,1,1,0,1,none,1.6529240645750405,0.8447232118755044,-0.5352034148982345
4633,1,1,3,4.676854701517715,-44.29902058795776,1.4177432814480166,0,1,1,1,2,1,0,1,none,1.527999125009429,0.9883102290433324,0.15245619426023907
4633,4,4,5,6.520508548431952,-61.832985082509516,3.064182601711373,0,1,1,1,3,1,0,1,none,1.8436538469142372,0.07733276412158253,-0.9970053377957993
4633,5,5,5,6.968205808978769,-59.87811864681796,3.5766734317008106,0,0,1,1,4,1,0,1,none,0.4476972605468168,-0.4214836552406504,-0.9068359986044778
4633,6,6,6,7.942509236824805,-69.45874313817026,4.267661779794055,0,0,0,0,5,1,0,1,none,0.9743034278460367,-0.9027280604642531,-0.4302116326303227
4633,7,7,1,8.803159261685993,-71.53372416474288,5.51742408756782,0,1,0,1,6,1,0,1,none,0.8606500248611875,-0.6930859282613252,0.7208549757379338
4634,0,0,0,0.9402552877663427,-47.0103138166965,6.212904163762634,0,0,0,0,0,0,0,0,none,0.0,-0.07022329946643607,0.997531296858423
4634,1,1,1,2.247575513791387,-47.05025565781186,0.7305508648877814,0,0,0,0,1,0,0,0,none,1.3073202260250443,0.6672800242149612,0.7448069342344235
4634,2,2,2,3.0175945338741594,-53.71119078806599,2.151410881433875,0,0,0,0,2,0,0,0,none,0.7700190200827723,0.8361257013272437,-0.5485378852732278
4634,2,2,2,3.1603382970028546,-53.71119078806599,2.151410881433875,1,0,0,1,3,0,0,0,none,0.1427437631286952,0.8361257013272437,-0.5485378852732278
4634,3,3,3,3.531107055639466,-58.28991065944059,2.7684508440661824,0,0,0,0,4,0,0,0,none,0.3707687586366113,0.3645428373339698,-0.9311866191846287
4634,4,4,4,5.1914950600362655,-56.87763969777514,3.353047703908477,0,0,0,0,5,0,0,0,none,1.6603880043967996,-0.20988276286546614,-0.9777265598581019
4634,5,5,5,6.1962027915899585,-61.729518487879886,4.43135711338805,0,0,0,0,6,0,0,0,none,1.004707731553693,-0.9607697644466844,-0.2773471826521095
4634,6,6,6,7.415872655431081,-66.70241543239301,4.916150799967686,0,0,0,0,7,0,0,0,none,1.2196698638411227,-0.9793122868314698,0.20235475003299805
4634,7,7,7,9.4706713029548,-70.89126281485117,6.0293376189548,0,0,0,0,8,0,0,0,none,2.054798647523719,-0.25113019160254174,0.9679533185364213
4635,0,0,0,0.76148460807598,-43.977487280970294,0.4262194672617502,0,0,0,0,0,2,1,0,reverse,0.0,0.4134314567959294,0.9105352439810309
4635,2,2,2,3.876441777551916,-45.2458913356168,2.0029312018416343,0,0,0,0,1,2,1,0,reverse,3.114957169475936,0.908073711885165,-0.418810379268588
4635,3,3,3,5.04774244483553,-53.98482872399848,2.7228219312523856,0,0,0,0,2,2,1,0,reverse,1.1713006672836137,0.4066377054157977,-0.9135895011076774
4635,3,3,3,5.0606092498801685,-53.98482872399848,2.7228219312523856,1,0,0,1,3,2,1,0,reverse,0.012866805044638774,0.4066377054157977,-0.9135895011076774
4635,4,4,4,5.852454006297823,-61.128937216853004,3.3191857992518496,0,0,0,0,4,2,1,0,reverse,0.791844756417655,-0.17666108869799413,-0.9842717408013091
4635,5,3,3,7.254797723090924,-51.021882090055065,2.967181864642271,0,0,0,0,5,2,1,0,reverse,1.4023437167931005,0.17352789564424584,-0.9848289544044081
4635,7,6,6,9.290653161111754,-71.9549151600138,5.227192500084477,0,0,0,0,6,2,1,0,reverse,2.03585543802083,-0.8703894788938357,0.4923638441548254
4635,6,5,5,9.39827566439339,-63.3940256342915,3.976692198981274,0,0,1,1,7,2,1,0,reverse,0.10762250328163603,-0.741363320699707,-0.6711038866830554
4635,8,7,7,10.680321106587426,-71.1485153630815,5.787360712981072,0,0,0,0,8,2,1,0,reverse,1.2820454421940362,-0.47575710678152,0.8795767023670406
4636,0,0,0,1.0420179390370907,-47.838605695231536,0.5748914451603155,0,0,0,0,0,0,0,0,none,0.0,0.5437436890936516,0.8392513333744703
4636,1,1,1,2.330640472766805,-41.80827650889066,0.8417414645598895,0,0,0,0,1,0,0,0,none,1.2886225337297144,0.7458043531007219,0.666165044786961
4636,2,3,3,3.133849513739661,-57.16420067471096,2.227135939805728,0,0,0,0,2,0,0,0,none,0.8032090409728561,0.7922311791105635,-0.6102210737471185
4636,3,4,4,4.3859622585081475,-61.47011379520215,3.7056433697008777,0,0,0,0,3,0,0,0,none,1.2521127447684863,-0.5346138205381954,-0.8450964814088118
4636,3,4,4,4.511228647664567,-61.47011379520215,3.7056433697008777,1,0,0,1,4,0,0,0,none,0.12526638915641986,-0.5346138205381954,-0.8450964814088118
4636,4,5,5,5.119543163361036,-67.99857243314761,4.06884190834366,0,0,0,0,5,0,0,0,none,0.6083145156964687,-0.7999724212063143,-0.6000367699643976
4636,5,6,6,6.144677703337155,-65.40242282863004,5.075859272921706,0,0,0,0,6,0,0,0,none,1.0251345399761194,-0.9346686960245034,0.35551994131392184
4636,5,6,6,6.197737289478139,-65.40242282863004,5.075859272921706,1,0,0,1,7,0,0,0,none,0.05305958614098394,-0.9346686960245034,0.35551994131392184
4636,6,7,7,6.79873289754586,-70.99765005332912,5.981553190377817,0,0,0,0,8,0,0,0,none,0.6009956080677208,-0.29707903310028894,0.9548528934302903
4637,0,0,0,0.6331548945805044,-29.537757364693256,0.43759008435781477,0,0,0,0,0,1,0,1,none,0.0,0.4237578551286919,0.9057755131470107
4637,1,1,1,2.6902040210624656,-41.16656740152394,1.0527505482607757,0,0,1,1,1,1,0,1,none,2.057049126481961,0.8687885357987607,0.4951832792660164
4637,1,1,1,2.803454794488316,-41.16656740152394,1.0527505482607757,1,0,1,1,2,1,0,1,none,0.11325077342585033,0.8687885357987607,0.4951832792660164
4637,3,4,4,4.138339243429452,-58.28748184148742,2.7771097971752323,0,0,0,0,3,1,0,1,none,1.334884448941136,0.3564661706565407,-0.9343082302845577
4637,4,5,5,5.24895368851797,-61.09546390649882,4.165569819677781,0,0,0,0,4,1,0,1,none,1.110614445088518,-0.854182790525189,-0.5199728458012026
4637,5,6,6,6.13872709786513,-66.48899254696254,4.727895840210388,0,0,0,0,5,1,0,1,none,0.8897734093471596,-0.9998797710584167,0.015506238362935146
4637,5,6,6,6.150081734187999,-66.48899254696254,4.727895840210388,1,0,0,1,6,1,0,1,none,0.011354636322869816,-0.9998797710584167,0.015506238362935146
4638,0,0,0,1.5326985349498017,-41.23174047365723,0.02795661254798576,0,0,0,0,0,0,0,0,none,0.0,0.027952971005168643,0.9996092393590529
4638,1,1,1,2.3548423122218494,-46.48726006637275,1.2778021001793458,0,0,0,0,1,0,0,0,none,0.8221437772720477,0.9573833755156121,0.2888201382977516
4638,1,1,1,2.5010227336860353,-46.48726006637275,1.2778021001793458,1,0,0,1,2,0,0,0,none,0.14618042146418597,0.9573833755156121,0.2888201382977516
4638,3,3,3,4.011252826295342,-56.31301814539913,2.4843987232066365,0,0,0,0,3,0,0,0,none,1.5102300926093069,0.6108976678365952,-0.7917095676015347
4638,4,4,4,4.924323666438162,-52.594136256264456,3.474629165588365,0,0,0,0,4,0,0,0,none,0.9130708401428196,-0.3269141990047719,-0.945054023053216
4638,5,5,5,6.2750601361041785,-68.60696490769745,4.285390762423715,0,0,0,0,5,0,0,0,none,1.3507364696660167,-0.9102130078792693,-0.41414041131888263
4638,6,6,6,7.729465124569474,-70.37613984622942,4.80455439715146,0,0,0,0,6,0,0,0,none,1.4544049884652956,-0.9957557736215912,0.09203498953803678
4638,7,7,7,8.568363989085437,-69.57880061547293,5.773619089774509,0,0,0,0,7,0,0,0,none,0.8388988645159632,-0.4877986195880433,0.8729561883210402
4639,1,1,1,2.057290001426222,-49.40289415491934,1.3945851168026846,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.984514935129092,0.1753007202146063
4639,2,4,4,3.0078785678710243,-65.68841381922651,2.9596877490490927,0,0,0,0,1,2,1,0,unauthorized_jump,0.9505885664448024,0.18090337579138163,-0.9835008737298011
4639,3,5,5,3.9919618097306158,-59.411397247534566,4.3143325503671175,0,0,0,0,2,2,1,0,unauthorized_jump,0.9840832418595915,-0.9218161156901469,-0.38762746142905025
4639,4,6,6,5.611295614057087,-66.39328377954912,4.882376871749143,0,0,0,0,3,2,1,0,unauthorized_jump,1.6193338043264713,-0.9855868154047137,0.1691704149678505
4639,5,7,7,6.608966059792986,-74.60615355202299,5.244125160988356,0,0,0,0,4,2,1,0,unauthorized_jump,0.9976704457358991,-0.8619280733848881,0.5070305674325909
4640,0,0,0,1.0224020182864568,-46.73890880234988,0.5725588122795068,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.5417845463115654,0.8405174033760225
4640,1,1,1,1.6891214798671688,-44.30698948011966,1.1026330301289753,0,0,0,0,1,2,1,0,excess_dwell,0.6667194615807119,0.8923986016348695,0.45124797595128285
4640,2,2,2,2.7976021662295283,-49.493694978868305,1.5270227345964806,0,0,0,0,2,2,1,0,excess_dwell,1.1084806863623595,0.9990420892842574,0.043759614241282566
4640,3,3,1,3.655041677632116,-56.13640815249064,2.6479923776294574,0,1,0,1,3,2,1,0,excess_dwell,0.8574395114025877,0.47379947296840735,-0.8806327608117128
4640,4,3,3,4.695092766763894,-53.724915323224494,2.4017493930837874,0,0,0,0,4,2,1,0,excess_dwell,1.040051089131778,0.6741721561576869,-0.7385742372041523
4640,5,3,3,5.395265046012246,-60.29073732821704,2.4634663202892924,0,0,0,0,5,2,1,0,excess_dwell,0.7001722792483518,0.6273350090328219,-0.7787495017281162
4640,6,3,3,6.4242248020768855,-56.040256224852534,2.7009452985490316,0,0,0,0,6,2,1,0,excess_dwell,1.0289597560646397,0.4265250713260011,-0.9044757396029756
4640,6,3,3,6.451146483992672,-56.040256224852534,2.7009452985490316,1,0,0,1,7,2,1,0,excess_dwell,0.0269216819157867,0.4265250713260011,-0.9044757396029756
4640,7,4,4,7.304322253738683,-60.835858003969264,3.653918023186176,0,0,0,0,8,2,1,0,excess_dwell,0.8531757697460112,-0.49020537872690534,-0.8716069565275459
4640,8,5,5,8.046317648364468,-62.330691668680075,4.093548896266632,0,0,0,0,9,2,1,0,excess_dwell,0.7419953946257847,-0.8145518609241335,-0.5800907393374171
4640,9,6,6,9.388069544090087,-69.26364314153547,4.83092732975002,0,0,0,0,10,2,1,0,excess_dwell,1.3417518957256185,-0.9929825526861198,0.11826094055501728
4640,10,7,7,10.30085237374354,-70.50263132049032,6.130530636507711,0,0,0,0,11,2,1,0,excess_dwell,0.9127828296534535,-0.1520624644067741,0.9883708853049743
4641,0,0,0,0.8411729125706798,-37.96489451569168,0.058863313232722925,0,0,0,0,0,0,0,0,none,0.0,0.05882932664050105,0.9982680553473727
4641,2,3,3,2.999879333112485,-55.43250353916489,2.6903443617854665,0,0,0,0,1,0,0,0,none,2.1587064205418054,0.43608921566875625,-0.8999034370294454
4641,1,1,1,3.4093241862169776,-45.09136518997271,0.981507438498444,0,0,1,1,2,0,0,0,none,0.4094448531044925,0.8313361038066381,0.5557699906504476
4641,1,1,1,3.5090146043897334,-45.09136518997271,0.981507438498444,1,0,1,1,3,0,0,0,none,0.09969041817275581,0.8313361038066381,0.5557699906504476
4641,3,4,4,3.62206589114542,-57.152891195335265,3.4888240845048832,0,0,0,0,4,0,0,0,none,0.11305128675568676,-0.34029577837517605,-0.9403184477718349
4641,4,5,5,4.554800755307536,-66.44634381702984,4.148956357764143,0,0,0,0,5,0,0,0,none,0.9327348641621156,-0.8454267612800574,-0.5340913698156082
4641,5,6,6,5.486261488687268,-72.92096974948446,5.136922518230502,0,0,0,0,6,0,0,0,none,0.9314607333797325,-0.9112309658720633,0.41189577181110576
4641,6,7,7,6.965833755548345,-69.08275484893538,6.200751548585585,0,0,0,0,7,0,0,0,none,1.4795722668610765,-0.0823404296190105,0.9966042613044341
4642,1,1,1,2.2832802097725464,-46.83312948187238,1.109792356606766,0,0,0,0,0,0,0,0,none,0.0,0.8956063353451612,0.44484749306881644
4642,0,0,0,2.658456479613468,-44.491140040735516,0.35141269348519,0,0,1,1,1,0,0,0,none,0.3751762698409218,0.3442245105646434,0.9388873661555638
4642,2,3,3,3.3405360498001966,-55.47489674298358,2.545128804263238,0,0,0,0,2,0,0,0,none,0.6820795701867284,0.5617204381437556,-0.8273271114689686
4642,3,4,4,4.2178727254352095,-56.10794720147098,3.2933313523313323,0,0,0,0,3,0,0,0,none,0.8773366756350129,-0.15115708075512005,-0.9885097556107325
4642,3,4,4,4.322021847993962,-56.10794720147098,3.2933313523313323,1,0,0,1,4,0,0,0,none,0.10414912255875208,-0.15115708075512005,-0.9885097556107325
4642,4,5,5,4.79887051385541,-65.19980888238781,3.908763809106465,0,0,0,0,5,0,0,0,none,0.47684866586144814,-0.6941015983377903,-0.719877052825637
4642,5,6,6,5.973311763194726,-68.01141920260288,4.881272323862883,0,0,0,0,6,0,0,0,none,1.1744412493393162,-0.9857730709702639,0.1680816841593842
4643,0,0,0,1.2580688293469853,-51.59102399714021,0.5408489308239557,0,0,0,0,0,1,0,1,none,0.0,0.514863941638575,0.8572719064569829
4643,2,2,2,3.072791468986807,-45.49116967956342,1.7881764120567283,0,0,0,0,1,1,0,1,none,1.814722639639822,0.9764658424270392,-0.21567210893681368
4643,3,3,3,3.9766242734822903,-53.57659293981277,2.3931503289238667,0,0,0,0,2,1,0,1,none,0.9038328044954831,0.6804981998332033,-0.7327497526603266
4643,4,4,5,5.019282892538564,-66.46621117971553,3.2693191573884253,0,1,0,1,3,1,0,1,none,1.042658619056274,-0.12737949733756154,-0.991854053607702
4643,4,4,5,5.134841483259654,-66.46621117971553,3.2693191573884253,1,1,0,1,4,1,0,1,none,0.11555859072108987,-0.12737949733756154,-0.991854053607702
4643,5,5,5,6.0434887227443665,-72.91703114588563,4.403422513871988,0,0,0,0,5,1,0,1,none,0.9086472394847123,-0.9526483495086833,-0.304074205052618
4643,6,6,6,6.959673273561702,-69.02257442745201,5.312115542641437,0,0,0,0,6,1,0,1,none,0.9161845508173352,-0.8254899786169955,0.5644167743812302
4643,7,7,4,8.138921599477031,-74.79320512197532,5.335647212902023,0,1,0,1,7,1,0,1,none,1.1792483259153297,-0.8119809922631598,0.5836838769431055
4644,1,1,1,2.525177191832119,-42.598973270657865,0.8813633950836373,0,0,0,0,0,1,0,1,none,0.0,0.7716068510249876,0.6360997307429886
4644,0,0,0,2.789137164420048,-43.314141380705465,5.6649451615957656,0,0,1,1,1,1,0,1,none,0.26395997258792914,-0.5796019539222913,0.8148997331018474
4644,2,2,5,3.6192673207267747,-50.14435794331554,2.397061891063602,0,1,0,1,2,1,0,1,none,0.8301301563067267,0.6776268050388264,-0.7354059512220936
4644,2,2,5,3.700039710889834,-50.14435794331554,2.397061891063602,1,1,0,1,3,1,0,1,none,0.08077239016305926,0.6776268050388264,-0.7354059512220936
4644,3,3,1,4.797270691936728,-51.40346770870089,2.974575494422247,0,1,0,1,4,1,0,1,none,1.0972309810468936,0.16624175830403995,-0.9860850256423029
4644,4,4,4,5.299555250782446,-53.53427334799617,3.3467565074655177,0,0,0,0,5,1,0,1,none,0.5022845588457185,-0.20372758010824926,-0.9790276161085738
4644,4,4,4,5.394053420884989,-53.53427334799617,3.3467565074655177,1,0,0,1,6,1,0,1,none,0.09449817010254247,-0.20372758010824926,-0.9790276161085738
4644,5,5,5,7.878812734287045,-64.10771384146962,4.216441655403288,0,0,1,1,7,1,0,1,none,2.4847593134020567,-0.8795183057005437,-0.4758650543354125
4644,6,6,6,8.2108169489298,-63.38957772283828,4.483030385454632,0,0,0,0,8,1,0,1,none,0.33200421464275465,-0.9738124206513806,-0.22735296212079267
4645,1,1,1,1.7957974689555949,-47.76681250404151,0.82861000056783,0,0,0,0,0,1,0,1,none,0.0,0.7369925816108506,0.6759008319647001
4645,3,3,3,5.224620607932217,-59.08617469293745,2.2431938987193965,0,0,1,1,1,1,0,1,none,3.4288231389766226,0.7823305558992344,-0.6228634692341452
4645,4,4,4,5.259585790011009,-57.56484034922967,3.379291241921718,0,0,1,1,2,1,0,1,none,0.034965182078791734,-0.23546655035631817,-0.9718824536245603
4646,0,0,0,1.8028765949679193,-40.70602567537519,0.498377305115562,0,0,0,0,0,0,0,0,none,0.0,0.478000859298476,0.8783593675198771
4646,1,1,1,2.8504290874913547,-50.10026320915352,0.8571468859756223,0,0,0,0,1,0,0,0,none,1.0475524925234354,0.7559780024147937,0.6545970209716342
4646,2,2,2,3.8838855689886307,-49.57071788423676,1.7480077589047214,0,0,0,0,2,0,0,0,none,1.033456481497276,0.9843391030246074,-0.17628536597435282
4646,2,2,2,3.9030110172472803,-49.57071788423676,1.7480077589047214,1,0,0,1,3,0,0,0,none,0.01912544825864959,0.9843391030246074,-0.17628536597435282
4646,4,4,4,5.667829491756246,-60.58676821406508,3.5333028302895095,0,0,0,0,4,0,0,0,none,1.7648184745089655,-0.3817696163064378,-0.9242575182627595
4646,5,5,5,6.348804056744144,-61.06545571856184,4.021614536743918,0,0,0,0,5,0,0,0,none,0.6809745649878982,-0.7707528215911148,-0.6371342778483474
4646,6,6,6,7.368118757936573,-61.07736528652393,4.989513239244478,0,0,0,0,6,0,0,0,none,1.019314701192429,-0.9618461906160432,0.27359076299723
4646,7,7,7,8.21524892053425,-73.0620007147692,5.9408296147658595,0,0,0,0,7,0,0,0,none,0.8471301625976775,-0.3357070047930702,0.9419664574351178
4647,1,1,1,2.5987080269104275,-45.32467726398091,0.8890681297081217,0,0,0,0,0,0,0,0,none,0.0,0.7764848798451693,0.6301358832599783
4647,2,2,2,3.695815406815951,-53.79431206675832,2.240015949161302,0,0,0,0,1,0,0,0,none,1.0971073799055238,0.7843060307372494,-0.6203741211149776
4647,3,3,3,4.883275902019286,-53.4316017063941,2.3482815896808673,0,0,0,0,2,0,0,0,none,1.187460495203335,0.7126798511323822,-0.7014894366916193
4647,4,4,4,5.911818112589117,-58.11909200035062,3.257851940871067,0,0,0,0,3,0,0,0,none,1.0285422105698308,-0.11599756649730926,-0.9932494976423105
4647,5,5,5,6.756510535955593,-63.56660562105646,4.29358999682349,0,0,0,0,4,0,0,0,none,0.8446924233664763,-0.9135780086636435,-0.4066635244107489
4647,6,6,6,7.9659901854002655,-68.51017107343073,4.628896321742864,0,0,0,0,5,0,0,0,none,1.2094796494446722,-0.9965165123050319,-0.083395687558861
4647,7,7,7,8.776815662526527,-72.46440852236749,6.051374028122649,0,0,0,0,6,0,0,0,none,0.8108254771262615,-0.22974073015414326,0.9732518671486026
4648,0,0,0,1.7364457027027993,-42.0610093577316,0.22780214124308626,0,0,0,0,0,0,0,0,none,0.0,0.22583699341353936,0.9741651053111752
4648,1,1,1,2.854237177445123,-50.19805819445386,1.0143464784615077,0,0,0,0,1,0,0,0,none,1.1177914747423237,0.8491355594011154,0.5281749726753009
4648,2,2,2,3.97899872320694,-46.687651582965145,2.096086526640252,0,0,0,0,2,0,0,0,none,1.124761545761817,0.8651784532514977,-0.5014641004392498
4648,3,3,3,5.380437200993546,-55.41514326770135,2.5778448903447613,0,0,0,0,3,0,0,0,none,1.401438477786606,0.5343577716074327,-0.8452584054138349
4648,4,4,4,6.826363192847338,-64.90387609442973,3.666528061398949,0,0,0,0,4,0,0,0,none,1.445925991853792,-0.5011571104590892,-0.8653563142638391
4648,5,5,5,8.048787436506212,-65.32306832835751,4.116145969929321,0,0,0,0,5,0,0,0,none,1.2224242436588737,-0.8274511410011508,-0.561537718462343
4648,5,5,5,8.119270485760854,-65.32306832835751,4.116145969929321,1,0,0,1,6,0,0,0,none,0.07048304925464244,-0.8274511410011508,-0.561537718462343
4648,6,6,6,9.336653975752421,-67.86469356661472,5.068048989144583,0,0,0,0,7,0,0,0,none,1.2173834899915672,-0.937416871925276,0.34820914437996986
4648,7,7,7,10.213659724620204,-72.1361658535886,5.691557994206668,0,0,0,0,8,0,0,0,none,0.8770057488677825,-0.5577124861999384,0.8300342057630418
4649,0,0,0,1.3137244398933627,-44.48641700290608,6.190863290093486,0,0,0,0,0,1,0,1,none,0.0,-0.09219092408100614,0.9957413487031108
4649,1,1,1,2.738537826132278,-50.168514538123546,0.4565077971336693,0,0,0,0,1,1,0,1,none,1.4248133862389154,0.4408162091480489,0.8975973873359612
4649,4,5,4,7.284519796097284,-65.03951921587847,4.425503614033893,0,1,0,1,2,1,0,1,none,4.5459819699650055,-0.9591298625643317,-0.2829662643095923
4649,5,6,6,8.145196969683461,-55.27841886454503,5.603424533576676,0,0,0,0,3,1,0,1,none,0.8606771735861773,-0.6286069901075786,0.7777231203891849
4649,5,6,6,8.195329460966471,-55.27841886454503,5.603424533576676,1,0,0,1,4,1,0,1,none,0.05013249128301034,-0.6286069901075786,0.7777231203891849
4649,6,7,7,9.554320238202319,-73.70661724217875,5.80954669470503,0,0,0,0,5,1,0,1,none,1.3589907772358476,-0.4561273517252578,0.8899145121909761
4650,0,0,0,1.0053199083867481,-41.06628115885345,0.32174338097728683,0,0,0,0,0,2,1,0,mandatory_skip,0.0,0.31622096070556943,0.9486855664604826
4650,1,1,1,2.4202032844444403,-45.79281671093817,1.0045196136849366,0,0,0,0,1,2,1,0,mandatory_skip,1.4148833760576922,0.8439043398793944,0.5364936766940722
4650,2,3,3,3.4297399870739724,-52.54181575626373,2.9416550496201435,0,0,0,0,2,2,1,0,mandatory_skip,1.009536702629532,0.19860817814442855,-0.9800789721109983
4650,3,4,4,4.595589420338382,-59.33147184467798,3.218217957048191,0,0,0,0,3,2,1,0,mandatory_skip,1.1658494332644098,-0.07655034202637727,-0.9970657175611067
4650,4,5,5,5.9359432771773335,-63.3906364738963,3.968113860275423,0,0,0,0,4,2,1,0,mandatory_skip,1.3403538568389513,-0.7355791573439107,-0.6774387819435954
4650,5,6,6,7.047659152290339,-65.27282511289951,4.777746020048293,0,0,0,0,5,2,1,0,mandatory_skip,1.1117158751130054,-0.9978649888281511,0.06531052036995096
4650,6,7,7,10.132653812630592,-70.46927457455742,6.0641849278419455,0,0,1,1,6,2,1,0,mandatory_skip,3.0849946603402527,-0.21725398695660406,0.9761151085560861
4651,0,0,0,0.9311225566539326,-43.05873126315841,0.19173425039272562,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.19056165134498484,0.9816752299190769
4651,1,1,1,2.2860453519989536,-42.89510559075829,1.4561582301338065,0,0,0,0,1,2,1,0,unauthorized_jump,1.3549227953450211,0.993436246468511,0.11438716799779479
4651,2,2,2,3.6156769588982045,-51.69307011310611,2.0332343504026977,0,0,0,0,2,2,1,0,unauthorized_jump,1.3296316068992509,0.8949674795839663,-0.4461313825400798
4651,3,5,5,4.2964224319449436,-67.08391266241239,4.01589243298855,0,0,0,0,3,2,1,0,unauthorized_jump,0.680745473046739,-0.7670944749005933,-0.6415341507487992
4651,4,6,6,5.35878182157274,-69.20900531164307,4.927194535854685,0,0,0,0,4,2,1,0,unauthorized_jump,1.0623593896277965,-0.9770178599779331,0.2131574565529903
4651,5,7,7,6.2335826172328765,-74.3817868731686,5.664443345659129,0,0,0,0,5,2,1,0,unauthorized_jump,0.8748007956601365,-0.5800108106005013,0.8146087770129594
4652,0,0,0,0.9581825966548967,-41.37560240690206,0.23012659338402602,0,0,0,0,0,0,0,0,none,0.0,0.22810078143194454,0.973637526757333
4652,2,2,2,2.4994722395534956,-54.496882992845734,1.8370626460173471,0,0,0,0,1,0,0,0,none,1.541289642898599,0.9647600664353023,-0.2631311730140523
4652,3,3,3,3.7683179811669554,-56.367825310969984,2.6206356752811684,0,0,0,0,2,0,0,0,none,1.2688457416134598,0.4977103943244794,-0.8673432788587061
4652,4,4,4,4.650218176687988,-64.5275835301038,3.350094249921636,0,0,0,0,3,0,0,0,none,0.881900195521033,-0.2069941812658413,-0.9783421737419297
4652,5,5,5,5.5376042533257825,-65.05066810011871,4.363455416851589,0,0,0,0,4,0,0,0,none,0.8873860766377941,-0.9397378573363421,-0.3418958313418005
4652,6,6,6,6.545491935296855,-67.43802787473159,5.010017659327151,0,0,0,0,5,0,0,0,none,1.0078876819710727,-0.9560345757524231,0.29325396837192885
4652,7,7,7,7.426113343986148,-72.14924933013842,5.910251766252732,0,0,0,0,6,0,0,0,none,0.8806214086892927,-0.3643488924987057,0.931262521813783
4653,0,0,0,1.3266411285645654,-35.133563779458214,6.047216818778282,0,0,0,0,0,2,1,0,excess_dwell,0.0,-0.23378474502502494,0.9722883795426047
4653,1,1,1,2.3934411093919734,-43.015450338041234,0.7914609070743776,0,0,0,0,1,2,1,0,excess_dwell,1.066799980827408,0.7113807666173375,0.7028068048097779
4653,2,2,2,3.077578580997401,-53.2373374057899,1.9142593831233041,0,0,0,0,2,2,1,0,excess_dwell,0.6841374716054274,0.9415941301426766,-0.3367498984125403
4653,3,2,2,4.170883815707835,-52.43362130966864,1.5244987362143083,0,0,0,0,3,2,1,0,excess_dwell,1.0933052347104346,0.998928457974969,0.04628105279432077
4653,4,2,2,5.176783700330114,-44.15192297009258,1.958628750064191,0,0,0,0,4,2,1,0,excess_dwell,1.0058998846222789,0.9257309739835322,-0.37818271220073085
4653,5,2,2,5.97938277716686,-52.22891843140775,1.9167917625696556,0,0,0,0,5,2,1,0,excess_dwell,0.8025990768367457,0.940738333338464,-0.33913328970711354
4653,6,3,3,6.984342238927768,-56.775372117846736,2.6051199325864873,0,0,0,0,6,2,1,0,excess_dwell,1.0049594617609081,0.5111074217506975,-0.8595168430178403
4653,7,4,4,8.014182277782169,-57.971594407358,3.4420170728906223,0,0,0,0,7,2,1,0,excess_dwell,1.0298400388544007,-0.2959256432776534,-0.9552109786066673
4653,8,5,5,8.616006644644255,-62.88998669556102,3.8373244497118453,0,0,0,0,8,2,1,0,excess_dwell,0.6018243668620862,-0.6409473267301007,-0.7675848645964416
4653,9,6,6,9.446685574506038,-66.84936402201063,4.760586169606208,0,0,0,0,9,2,1,0,excess_dwell,0.8306789298617829,-0.9988387402992134,0.04817853129227254
4653,10,7,7,10.226293755647738,-74.17108338180424,5.748313687152012,0,0,0,0,10,2,1,0,excess_dwell,0.7796081811417004,-0.5097305939646427,0.8603340755639362
4654,0,0,0,0.7516019773035149,-41.60299996061123,0.07733822162764925,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.07726114877870767,0.9970108900555672
4654,1,1,1,1.7723814905552908,-45.19704366987756,0.9913416194165973,0,0,0,0,1,2,1,0,unauthorized_jump,1.0207795132517758,0.8367613589510354,0.547567738427326
4654,2,2,2,3.1030826251968198,-49.465239394401316,1.8531948673595668,0,0,0,0,2,2,1,0,unauthorized_jump,1.330701134641529,0.9603898242398519,-0.2786599818713596
4654,3,3,3,3.8659525467044342,-57.3227469782562,2.854245837030765,0,0,0,0,3,2,1,0,unauthorized_jump,0.7628699215076145,0.2834088248417931,-0.9589991856105999
4654,4,6,6,4.99040010702234,-71.32651686493827,4.716106158399365,0,0,0,0,4,2,1,0,unauthorized_jump,1.1244475603179054,-0.9999930913017586,0.003717169454383774
4654,5,7,7,6.267664081466917,-71.11703049625831,5.724765589512243,0,0,0,0,5,2,1,0,unauthorized_jump,1.277263974444577,-0.5298466329315176,0.8480934769063688
4655,0,0,2,0.8392538550301151,-41.203564665108246,0.09371863680197216,0,1,0,1,0,0,0,0,none,0.0,0.0935815057170853,0.9956116219629636
4655,0,0,2,0.8877358145452433,-41.203564665108246,0.09371863680197216,1,1,0,1,1,0,0,0,none,0.04848195951512824,0.0935815057170853,0.9956116219629636
